Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,model_persona,model,persona_id,traits,openness,conscientiousness,extraversion,agreeableness,neuroticism,risk_mean_cards,risk_std_cards,sycophancy_rate
mistralai_mistral-7b-instruct-v0.1_p21.txt,1,551,85.92,1.59,98.46,60.13,22.96,19.06,91.65,71.32,55.17,15.79,11.43,10.89,0.0,0.0,0.0,0.54,4.36,20.33,10.53,0.54,15.79,4.54,2.18,5.63,0.54,13.97,5.99,2.54,4.17,0.54,3.27,0.91,21.42,1.27,11.07,4.54,0.91,1.63,1.27,0.73,1.81,0.18,6.17,4.36,1.81,2.0,0.73,1.27,1.27,0.0,0.0,0.0,2.72,1.63,0.54,0.0,0.18,0.36,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,2.36,2.18,1.27,0.73,0.18,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.18,0.91,0.0,0.36,0.0,0.36,0.36,0.0,4.9,12.89,1.09,2.0,6.53,2.0,1.45,0.36,5.99,7.8,0.54,1.09,0.0,0.0,0.0,0.0,0.0,10.34,4.36,5.44,0.0,0.0,0.0,0.54,0.0,mistralai_mistral-7b-instruct-v0.1_p21,mistralai_mistral-7b-instruct-v0.1,p21,O-C+E-A+N+,1.8,3.888888888888889,1.25,4.444444444444445,3.125,27.62962962962963,3.762860891004079,0.0
mistralai_mistral-7b-instruct-v0.1_p22.txt,1,620,60.93,2.87,99.0,95.77,16.32,17.42,96.13,74.19,56.45,17.26,14.84,12.9,0.81,0.0,0.81,0.16,2.42,16.29,6.77,0.97,15.16,5.32,3.39,8.55,0.32,15.32,7.58,4.03,7.1,3.23,3.55,0.32,22.26,0.65,9.35,3.39,0.81,1.29,1.29,0.32,2.58,0.16,7.26,6.61,0.65,2.26,2.26,0.0,0.0,0.0,0.0,0.0,7.58,3.55,1.77,0.32,0.0,0.0,0.97,4.03,0.16,0.0,0.97,0.0,0.0,0.0,0.0,0.0,7.74,0.32,3.06,3.06,1.45,0.0,2.58,0.32,0.0,0.16,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.65,0.0,0.32,0.0,0.81,0.48,0.81,6.45,14.52,0.81,1.94,9.19,0.97,1.13,1.29,8.55,7.74,0.97,0.97,0.0,0.0,0.0,0.0,0.0,13.39,6.29,6.61,0.0,0.0,0.16,0.32,0.0,mistralai_mistral-7b-instruct-v0.1_p22,mistralai_mistral-7b-instruct-v0.1,p22,O-C+E-A+N-,2.2,4.333333333333333,1.5,4.444444444444445,1.5,14.74074074074074,12.994564654593637,0.0
mistralai_mistral-7b-instruct-v0.1_p23.txt,1,840,65.82,1.57,99.0,57.46,19.09,19.64,90.95,71.31,55.95,15.48,11.19,10.24,0.0,0.0,0.12,0.36,4.29,17.14,8.81,0.24,13.93,5.95,3.69,7.5,1.31,13.21,8.33,1.79,5.48,0.48,3.45,1.79,22.86,1.19,11.55,5.0,0.36,0.71,2.86,0.36,2.86,0.36,7.62,5.0,2.62,2.5,1.07,1.43,0.83,0.0,0.0,0.0,5.12,2.5,0.6,0.0,0.24,0.6,0.71,1.67,0.12,0.0,0.12,0.12,0.0,0.0,0.0,0.0,3.57,0.12,0.24,2.98,0.0,0.24,1.67,0.48,0.24,0.12,0.12,0.0,0.0,0.24,0.0,0.12,0.12,0.36,0.0,0.6,0.0,0.0,0.24,0.24,4.17,12.38,0.0,1.31,7.38,0.71,1.79,0.95,5.0,8.33,1.07,0.71,0.0,0.0,0.0,0.0,0.0,15.83,5.24,9.88,0.0,0.0,0.0,0.71,0.0,mistralai_mistral-7b-instruct-v0.1_p23,mistralai_mistral-7b-instruct-v0.1,p23,O-C+E-A-N+,1.7,4.555555555555555,1.375,3.0,3.375,25.77777777777778,5.678636595191395,0.0
mistralai_mistral-7b-instruct-v0.1_p24.txt,1,695,56.11,1.0,97.46,53.69,16.95,17.7,89.5,71.08,58.85,17.84,13.09,12.52,0.29,0.0,0.29,0.0,4.75,18.85,9.93,0.43,12.95,7.77,2.73,7.48,1.58,15.54,4.6,2.01,5.9,1.29,2.73,1.87,21.73,1.29,11.8,4.32,0.72,2.59,0.86,0.14,2.45,0.58,3.74,2.88,0.72,1.58,1.29,0.14,0.14,0.0,0.0,0.0,2.88,1.44,0.72,0.14,0.0,0.0,0.72,1.29,0.14,0.0,0.0,0.43,0.29,0.0,0.0,0.29,3.6,0.0,0.43,2.59,0.29,0.29,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,1.29,0.0,0.29,0.0,0.0,0.14,0.14,4.17,13.96,0.72,1.44,7.48,0.86,1.58,1.73,3.6,9.5,0.72,0.58,0.0,0.0,0.0,0.0,0.0,14.39,5.9,6.62,0.0,0.0,1.29,0.58,0.0,mistralai_mistral-7b-instruct-v0.1_p24,mistralai_mistral-7b-instruct-v0.1,p24,O-C+E-A-N-,1.8,4.555555555555555,1.5,3.2222222222222223,1.25,19.25925925925926,11.714481675805578,0.0
mistralai_mistral-7b-instruct-v0.1_p25.txt,1,680,90.12,92.38,8.59,93.31,21.94,20.88,90.15,69.71,53.53,12.79,9.85,0.0,0.0,0.0,7.94,1.76,2.94,20.29,11.76,0.59,15.74,3.97,3.09,6.91,0.29,12.65,6.76,3.09,4.85,3.38,1.03,0.59,19.71,0.74,7.94,2.5,1.47,0.74,1.03,0.0,1.03,1.03,7.65,6.32,0.88,2.94,1.91,0.59,0.59,0.0,0.0,0.0,18.24,4.71,1.47,0.29,0.0,0.0,1.62,12.5,0.0,1.18,8.09,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.59,0.74,0.59,0.59,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.15,0.0,0.74,0.0,0.44,0.0,0.15,0.0,0.15,5.74,11.62,0.44,1.91,6.47,0.88,0.74,1.62,7.35,8.97,0.44,0.88,0.0,0.0,0.0,0.0,0.0,10.88,4.56,5.88,0.0,0.0,0.29,0.15,0.0,mistralai_mistral-7b-instruct-v0.1_p25,mistralai_mistral-7b-instruct-v0.1,p25,O-C-E+A+N+,2.1,4.222222222222222,4.625,4.777777777777778,3.5,19.74074074074074,8.771133600424083,0.0
mistralai_mistral-7b-instruct-v0.1_p26.txt,1,718,90.8,88.4,2.9,97.54,23.16,18.52,85.38,66.85,52.09,10.72,9.05,0.14,0.0,0.0,8.22,0.56,1.67,18.66,11.42,0.56,15.88,4.46,3.06,7.94,0.14,11.42,6.96,2.92,4.46,3.2,0.84,0.56,14.62,0.56,5.85,0.42,0.42,2.09,0.7,0.28,1.67,0.0,7.52,6.96,0.42,2.51,2.23,0.14,0.14,0.0,0.0,0.0,18.66,5.57,1.95,0.14,0.0,0.0,1.25,11.56,0.0,0.84,8.77,0.0,0.0,0.0,0.0,0.0,4.18,0.84,1.81,1.25,0.56,0.42,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.42,0.0,0.42,0.0,0.7,0.0,0.0,0.14,0.14,6.55,11.0,0.0,2.37,7.66,0.28,0.42,0.7,5.71,5.99,0.28,0.28,0.0,0.0,0.0,0.0,0.0,12.4,4.32,7.38,0.0,0.0,0.7,0.0,0.0,mistralai_mistral-7b-instruct-v0.1_p26,mistralai_mistral-7b-instruct-v0.1,p26,O-C-E+A+N-,2.4,4.222222222222222,4.625,4.555555555555555,2.0,20.62962962962963,10.40351845094351,0.0
mistralai_mistral-7b-instruct-v0.1_p27.txt,1,855,78.4,2.54,97.79,56.76,19.88,20.0,92.28,72.05,54.85,16.61,12.98,11.11,0.12,0.0,0.94,0.47,3.63,20.0,11.58,0.7,13.57,4.8,2.34,7.13,0.47,14.5,6.43,3.51,3.04,1.17,1.64,0.47,22.57,0.23,11.7,3.86,1.17,1.75,1.05,0.7,2.46,0.35,6.55,4.33,1.99,2.69,1.4,1.05,0.7,0.12,0.0,0.0,5.15,2.22,0.47,0.35,0.0,0.23,1.17,2.57,0.0,0.23,0.0,0.94,0.47,0.0,0.0,0.47,4.33,0.0,0.58,3.39,0.58,0.0,1.4,0.12,0.0,0.12,0.0,0.0,0.0,0.23,0.0,0.35,0.47,0.94,0.0,0.23,0.12,0.47,0.23,0.12,5.5,10.99,0.7,2.22,4.56,0.82,0.94,1.99,7.72,10.41,0.82,0.23,0.12,0.0,0.12,0.0,0.0,14.74,5.03,8.54,0.0,0.0,0.58,0.58,0.0,mistralai_mistral-7b-instruct-v0.1_p27,mistralai_mistral-7b-instruct-v0.1,p27,O-C-E+A-N+,1.9,4.222222222222222,4.625,2.7777777777777777,4.25,3.4074074074074074,6.854353897526573,0.0
mistralai_mistral-7b-instruct-v0.1_p28.txt,1,705,97.18,6.82,97.47,71.43,20.74,19.43,89.22,70.35,53.9,11.21,6.95,6.67,0.14,0.0,0.0,0.0,4.26,20.71,16.03,0.0,16.17,3.26,2.27,6.1,0.71,11.77,7.23,2.98,2.27,0.71,0.57,0.99,20.71,0.14,11.49,4.11,0.71,1.42,1.56,0.0,1.7,0.57,4.68,3.69,0.43,1.99,1.28,0.14,0.0,0.0,0.0,0.0,3.4,1.99,0.57,0.0,0.28,0.0,0.14,0.71,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.14,3.4,1.99,1.99,0.57,0.28,0.14,1.99,0.28,0.0,0.0,0.0,0.14,0.0,0.43,0.0,0.28,0.28,0.14,0.14,0.28,0.14,0.14,0.0,1.42,3.69,15.6,1.13,2.84,9.22,2.13,0.28,0.43,5.82,8.65,0.43,0.71,0.0,0.0,0.0,0.0,0.0,14.04,4.82,8.37,0.0,0.0,0.57,0.28,0.0,mistralai_mistral-7b-instruct-v0.1_p28,mistralai_mistral-7b-instruct-v0.1,p28,O-C-E+A-N-,1.9,4.111111111111111,4.625,3.6666666666666665,1.75,12.703703703703704,13.046398154322036,0.0
mistralai_mistral-7b-instruct-v0.1_p29.txt,1,701,66.77,1.0,99.0,53.38,14.31,20.26,94.01,74.61,59.2,18.54,14.98,13.41,0.57,0.0,0.86,0.14,3.57,16.55,8.56,0.71,16.41,6.13,2.85,6.99,1.28,14.41,7.42,3.42,4.42,2.43,1.57,0.43,24.11,0.43,14.41,4.85,0.43,2.71,2.14,0.43,2.71,0.29,5.42,3.71,1.57,2.14,1.28,0.71,0.43,0.0,0.0,0.0,5.56,2.0,0.86,0.0,0.14,0.29,0.57,2.0,0.0,0.29,0.86,0.0,0.14,0.0,0.0,0.14,1.57,0.0,0.86,0.57,0.14,0.0,1.28,0.29,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.29,0.71,0.43,0.14,0.14,0.0,0.0,0.43,0.86,5.56,16.26,0.29,2.43,9.42,1.14,1.14,1.71,5.71,8.13,0.86,1.14,0.0,0.0,0.0,0.0,0.0,15.69,6.7,7.99,0.29,0.0,0.71,0.0,0.0,mistralai_mistral-7b-instruct-v0.1_p29,mistralai_mistral-7b-instruct-v0.1,p29,O-C-E-A+N+,2.2,3.7777777777777777,1.25,4.555555555555555,3.25,27.074074074074073,3.8865954436577494,0.0
mistralai_mistral-7b-instruct-v0.1_p30.txt,1,592,64.04,1.0,98.53,85.33,19.1,18.58,94.09,74.16,57.77,16.05,14.02,12.67,0.0,0.0,0.84,0.34,2.03,17.23,10.81,0.17,12.84,6.42,3.04,8.95,1.01,15.54,7.43,1.69,5.91,1.86,3.72,0.51,23.99,1.01,13.68,4.22,0.34,1.01,2.2,0.68,4.22,0.68,6.76,5.41,1.01,2.87,1.86,0.68,0.34,0.17,0.17,0.0,7.6,3.38,1.18,0.17,0.0,0.0,0.84,3.38,0.51,0.51,0.84,0.0,0.34,0.0,0.0,0.34,3.21,0.34,0.51,2.53,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.34,0.0,1.69,0.0,0.51,0.0,0.68,0.17,0.17,5.07,11.32,1.35,1.01,5.41,0.84,2.2,0.68,4.56,8.78,0.84,1.01,0.0,0.0,0.0,0.0,0.0,11.66,5.24,4.9,0.0,0.0,1.18,0.34,0.0,mistralai_mistral-7b-instruct-v0.1_p30,mistralai_mistral-7b-instruct-v0.1,p30,O-C-E-A+N-,2.2,4.222222222222222,1.5,4.555555555555555,1.75,3.8461538461538463,2.7553068751649716,0.0
mistralai_mistral-7b-instruct-v0.1_p31.txt,1,774,98.02,9.0,94.37,41.16,20.37,19.9,83.33,64.73,51.29,12.79,9.82,8.4,0.65,0.0,0.52,0.26,2.97,22.74,14.99,0.26,16.28,2.71,1.16,3.75,0.26,8.91,7.49,3.75,2.97,1.29,0.52,1.16,14.73,0.39,7.49,2.97,1.03,1.16,1.03,0.26,1.03,0.13,3.23,2.33,0.9,0.65,0.39,0.26,0.0,0.0,0.0,0.0,4.65,2.33,0.0,0.0,0.13,0.0,1.03,1.81,0.13,0.0,0.0,0.65,0.52,0.0,0.0,0.52,3.23,0.65,0.26,1.42,0.39,0.52,1.94,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.65,0.0,0.26,0.13,0.26,0.0,0.26,0.9,4.39,17.7,0.78,2.45,9.82,2.45,2.45,0.65,3.88,6.33,0.13,0.52,0.0,0.0,0.0,0.0,0.0,15.25,4.91,9.82,0.0,0.0,0.13,0.39,0.0,mistralai_mistral-7b-instruct-v0.1_p31,mistralai_mistral-7b-instruct-v0.1,p31,O-C-E-A-N+,1.6,4.777777777777778,1.375,2.7777777777777777,4.125,5.37037037037037,8.028413191991572,0.0
mistralai_mistral-7b-instruct-v0.1_p32.txt,1,583,52.36,1.0,99.0,60.66,14.95,19.21,91.77,73.58,58.15,17.15,12.86,12.52,0.17,0.0,0.17,0.0,4.29,14.92,8.75,0.86,13.72,7.03,3.77,9.26,1.03,17.32,5.32,2.23,4.8,1.2,2.92,1.2,26.59,0.69,13.04,3.95,1.2,2.74,1.2,0.17,3.26,0.17,3.95,3.26,0.69,1.03,0.69,0.34,0.0,0.17,0.17,0.0,3.43,2.74,1.89,0.17,0.0,0.0,0.51,0.69,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.17,3.95,0.17,0.69,2.92,0.17,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.72,0.0,0.34,0.0,0.17,0.0,0.17,3.6,10.46,2.06,1.54,5.32,0.51,0.69,0.51,7.38,13.21,0.0,0.69,0.0,0.0,0.0,0.0,0.0,13.55,6.69,5.49,0.0,0.0,0.86,0.51,0.0,mistralai_mistral-7b-instruct-v0.1_p32,mistralai_mistral-7b-instruct-v0.1,p32,O-C-E-A-N-,1.6,4.777777777777778,1.5,3.2222222222222223,1.25,12.296296296296296,10.913175234091417,0.0
mistralai_mistral-7b-instruct-v0.1_p1.txt,1,557,77.8,97.02,2.21,84.5,19.89,16.7,87.25,67.5,54.76,15.62,13.46,0.0,0.0,0.0,10.95,2.15,2.15,20.29,9.16,0.72,15.44,4.31,2.87,7.9,0.36,12.75,4.49,3.41,2.15,0.9,0.54,0.72,16.7,0.9,9.34,3.77,0.72,1.97,1.08,0.0,1.97,0.18,6.28,5.21,0.9,2.33,1.26,0.9,0.54,0.0,0.0,0.0,19.03,2.51,0.72,0.36,0.0,0.0,0.54,16.52,0.0,0.0,12.39,0.0,0.0,0.0,0.0,0.0,5.03,2.87,0.9,0.9,0.72,0.18,2.87,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.18,0.0,1.26,2.69,13.29,0.72,2.33,7.72,1.26,1.44,0.72,4.13,7.18,0.0,0.9,0.0,0.0,0.0,0.0,0.0,14.18,5.03,7.9,0.0,0.0,1.08,0.18,0.0,mistralai_mistral-7b-instruct-v0.1_p1,mistralai_mistral-7b-instruct-v0.1,p1,O+C+E+A+N+,4.2,4.111111111111111,4.875,4.555555555555555,4.0,18.37037037037037,6.695206400979335,0.0
mistralai_mistral-7b-instruct-v0.1_p2.txt,1,684,93.01,88.51,24.55,99.0,19.54,18.13,91.08,69.74,53.22,9.65,6.73,0.0,0.0,0.0,4.97,1.46,2.92,19.15,13.45,0.73,15.64,5.41,3.36,7.46,0.29,14.04,7.46,4.24,2.19,0.88,1.17,0.29,17.69,1.02,7.16,4.68,0.0,0.73,1.46,0.15,0.88,0.0,9.06,8.33,0.73,2.49,2.19,0.29,0.0,0.0,0.0,0.0,17.25,6.14,0.44,0.0,0.0,0.29,2.05,10.82,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,3.65,0.73,0.15,2.63,0.15,0.0,1.46,0.44,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.29,0.44,0.73,0.15,0.73,0.44,2.19,4.53,11.84,1.02,2.34,6.73,0.88,0.73,0.73,5.41,8.04,0.29,0.0,0.0,0.0,0.0,0.0,0.0,12.57,5.12,6.29,0.0,0.0,0.58,0.58,0.0,mistralai_mistral-7b-instruct-v0.1_p2,mistralai_mistral-7b-instruct-v0.1,p2,O+C+E+A+N-,4.4,4.333333333333333,4.75,4.777777777777778,1.5,23.22222222222222,8.702206332978344,0.0
mistralai_mistral-7b-instruct-v0.1_p3.txt,1,871,48.34,2.02,99.0,54.09,20.26,17.57,92.54,75.43,59.36,17.45,15.04,12.86,0.57,0.0,1.03,0.34,2.41,15.04,7.92,0.11,14.24,7.35,2.53,10.79,1.15,16.65,5.51,3.9,4.59,2.3,1.72,0.92,25.03,0.69,11.48,5.74,0.34,1.49,0.57,0.0,2.64,0.23,5.05,3.56,1.38,1.84,1.03,0.69,0.46,0.11,0.11,0.0,7.58,2.87,1.49,0.11,0.11,0.34,0.57,4.13,0.34,0.11,0.0,1.38,0.0,0.0,0.0,0.0,3.67,0.46,0.11,2.53,0.46,0.11,1.03,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.11,0.92,0.23,0.23,0.0,0.23,0.11,0.92,5.86,11.14,0.46,1.38,5.17,1.26,0.46,2.3,6.43,10.33,0.92,0.34,0.0,0.0,0.0,0.0,0.0,13.09,4.94,6.77,0.0,0.0,1.03,0.34,0.0,mistralai_mistral-7b-instruct-v0.1_p3,mistralai_mistral-7b-instruct-v0.1,p3,O+C+E+A-N+,4.4,4.555555555555555,4.375,3.0,4.25,22.333333333333332,5.242278272037977,0.0
mistralai_mistral-7b-instruct-v0.1_p4.txt,1,609,36.29,1.0,99.0,82.32,15.23,27.09,89.49,69.13,54.19,17.08,14.45,12.81,0.0,0.33,0.0,1.31,2.63,14.45,6.08,0.33,11.0,6.73,3.61,9.52,1.31,15.11,5.42,1.81,4.93,0.33,3.28,1.81,29.39,1.81,16.58,7.88,1.97,0.82,3.12,0.0,3.61,0.0,6.9,5.42,1.31,1.64,0.82,0.66,0.16,0.0,0.16,0.0,5.91,3.12,0.66,0.16,0.33,0.16,0.99,2.63,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.16,6.08,0.0,0.16,4.76,0.99,0.16,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.16,0.0,0.49,0.33,0.0,0.0,0.33,0.0,2.46,2.46,9.52,0.99,1.64,6.08,0.82,0.16,0.16,4.93,10.67,0.49,0.33,0.0,0.0,0.0,0.0,0.0,13.79,6.57,6.08,0.0,0.0,0.66,0.49,0.0,mistralai_mistral-7b-instruct-v0.1_p4,mistralai_mistral-7b-instruct-v0.1,p4,O+C+E+A-N-,4.4,4.555555555555555,4.75,3.7777777777777777,2.125,20.666666666666668,9.148972822328401,0.0
openai_gpt-4o-mini_p6.txt,1,908,77.72,51.22,85.29,95.24,14.19,18.72,88.22,72.14,55.18,17.18,14.87,7.16,1.1,1.1,4.52,0.99,2.31,16.41,9.91,0.44,15.64,5.29,3.52,5.73,0.33,15.75,6.72,2.31,4.19,2.53,0.99,0.66,19.38,0.33,10.68,5.73,0.77,1.21,1.87,0.33,1.1,0.55,6.5,6.17,0.33,2.42,2.31,0.11,0.11,0.0,0.0,0.0,13.88,5.4,1.54,0.22,0.0,0.11,2.42,8.26,0.11,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.99,0.44,0.11,0.22,0.22,0.0,1.32,0.33,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.77,0.0,0.44,0.11,1.65,4.52,16.3,0.88,2.75,8.26,2.31,0.99,2.31,4.63,7.93,1.1,0.77,0.11,0.0,0.11,0.0,0.0,19.05,6.06,7.6,0.55,0.44,0.88,3.52,0.0,openai_gpt-4o-mini_p6,openai_gpt-4o-mini,p6,O+C+E-A+N-,4.3,4.777777777777778,2.5,4.777777777777778,1.5,28.925925925925927,1.5617161957265195,0.009615384615384616
openai_gpt-4o-mini_p7.txt,1,909,66.04,5.02,99.0,70.38,15.67,23.54,90.43,73.27,56.44,18.7,14.08,10.67,0.22,0.22,2.86,0.11,4.62,16.28,8.14,0.11,15.73,4.07,4.73,6.93,0.55,14.52,7.04,2.31,4.95,1.32,2.31,1.43,26.18,0.11,18.37,9.57,1.65,1.32,3.08,0.66,2.64,0.33,5.28,4.18,0.99,2.09,1.54,0.44,0.33,0.0,0.0,0.0,8.58,3.96,0.66,0.11,0.0,0.0,1.43,4.18,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,1.54,0.99,0.11,0.44,0.0,0.0,0.77,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.44,0.22,0.22,0.0,0.11,0.22,2.53,2.64,14.3,0.66,2.86,6.49,1.65,0.33,3.08,4.18,9.35,0.99,0.33,0.0,0.0,0.0,0.0,0.0,15.51,6.6,7.26,0.0,0.0,0.55,1.1,0.0,openai_gpt-4o-mini_p7,openai_gpt-4o-mini,p7,O+C+E-A-N+,4.1,4.555555555555555,2.125,3.0,4.125,28.88888888888889,1.523478800089121,0.0
openai_gpt-4o-mini_p8.txt,1,815,83.79,2.7,99.0,72.16,18.52,23.56,88.96,69.08,54.48,15.34,11.04,10.43,0.25,0.0,0.0,0.37,4.29,17.3,10.06,0.37,15.58,5.28,2.09,6.13,0.37,12.88,6.87,2.94,4.66,1.6,2.45,0.74,25.03,0.25,13.5,6.5,1.6,0.98,1.84,0.12,1.72,0.25,4.42,3.8,0.49,0.86,0.61,0.12,0.12,0.0,0.0,0.0,3.8,2.58,0.74,0.12,0.0,0.25,0.49,1.1,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,3.68,0.49,0.0,2.82,0.49,0.0,1.1,0.25,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.74,0.12,1.1,0.12,0.25,0.0,0.25,0.12,0.98,3.68,14.85,0.49,2.45,7.61,1.72,0.49,2.33,5.4,11.04,0.37,0.86,0.0,0.0,0.0,0.0,0.0,13.37,5.4,7.61,0.0,0.0,0.37,0.0,0.0,openai_gpt-4o-mini_p8,openai_gpt-4o-mini,p8,O+C+E-A-N-,4.2,4.777777777777778,2.5,3.6666666666666665,1.75,28.925925925925927,1.5617161957265195,0.0
openai_gpt-4o-mini_p9.txt,1,912,67.33,14.81,98.99,85.27,16.0,19.08,92.43,73.03,56.58,15.9,12.61,9.43,0.77,0.66,0.22,1.21,3.29,15.57,9.43,0.44,14.69,6.47,4.06,7.35,0.99,15.9,6.8,3.4,4.17,2.63,0.77,0.88,20.39,0.88,8.99,4.17,0.66,1.1,0.99,0.22,1.64,0.33,6.8,5.48,1.1,2.85,1.97,0.55,0.33,0.11,0.0,0.0,10.64,4.93,0.66,0.33,0.0,0.11,2.3,5.37,0.0,0.22,0.33,0.0,0.33,0.0,0.0,0.33,2.41,1.64,0.33,0.33,0.11,0.0,2.63,0.33,0.11,0.0,0.0,0.0,0.0,1.21,0.0,0.55,0.22,0.33,0.22,0.11,0.0,0.0,0.11,1.32,6.14,15.24,0.33,2.41,9.21,0.55,0.77,2.3,5.37,10.53,1.1,0.88,0.33,0.11,0.0,0.22,0.0,15.13,4.61,7.68,0.55,1.1,0.99,0.22,0.0,openai_gpt-4o-mini_p9,openai_gpt-4o-mini,p9,O+C-E+A+N+,4.7,2.4444444444444446,4.375,4.555555555555555,4.0,28.925925925925927,1.5617161957265195,0.0
openai_gpt-4o-mini_p10.txt,1,799,82.22,57.23,80.73,89.61,15.67,20.65,87.86,69.71,53.07,13.89,11.01,5.76,3.5,0.0,1.38,0.25,2.88,16.02,10.14,0.38,14.77,5.01,2.5,7.38,0.5,14.39,6.51,3.63,7.38,5.51,1.38,0.63,18.77,0.63,8.01,4.13,0.63,1.25,0.5,0.13,1.25,0.25,6.01,5.38,0.5,2.88,2.5,0.13,0.13,0.0,0.0,0.0,12.27,5.01,0.63,0.13,0.0,0.13,2.25,6.88,0.0,0.13,1.13,0.5,0.25,0.0,0.0,0.25,2.5,1.5,0.5,0.38,0.13,0.0,3.63,0.5,0.13,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.13,1.75,4.76,14.27,0.25,2.63,7.38,2.0,0.88,1.75,4.38,9.26,0.88,0.75,0.13,0.0,0.0,0.0,0.13,15.39,5.76,7.88,0.13,0.5,0.5,0.63,0.0,openai_gpt-4o-mini_p10,openai_gpt-4o-mini,p10,O+C-E+A+N-,4.6,2.7777777777777777,4.375,4.333333333333333,2.125,29.0,1.632993161855452,0.038461538461538464
openai_gpt-4o-mini_p11.txt,1,857,45.4,40.06,94.07,76.37,15.58,17.27,91.83,74.21,57.53,18.32,12.25,7.12,3.62,0.93,0.35,0.12,6.07,14.82,7.23,0.82,14.0,6.42,5.95,7.7,0.93,16.45,5.83,4.08,6.18,4.78,0.93,0.47,23.45,1.28,12.6,4.43,1.52,1.87,1.4,0.7,2.33,0.58,6.88,5.02,1.4,3.5,2.45,0.58,0.47,0.0,0.0,0.0,9.8,3.38,0.35,0.0,0.12,0.35,2.1,5.83,0.0,0.58,0.12,0.35,0.58,0.0,0.0,0.58,2.33,1.52,0.35,0.12,0.35,0.0,2.22,0.35,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.58,0.35,1.52,0.23,0.0,0.12,0.0,0.0,0.47,7.58,12.25,0.23,2.92,7.58,0.82,0.35,1.52,4.55,7.7,3.38,0.93,0.35,0.0,0.23,0.12,0.0,18.09,5.25,8.87,0.47,0.7,1.75,1.05,0.0,openai_gpt-4o-mini_p11,openai_gpt-4o-mini,p11,O+C-E+A-N+,4.5,2.3333333333333335,4.75,3.5555555555555554,3.875,28.444444444444443,2.9101779674908426,0.0
